cell_id,x,y,z,F_0_0,F_2_0,F_4_0,F_4_2,F_2_2,F_6_0,F_12_0,F_5_1,F_14_0,F_3_1,F_10_0,F_7_1,F_16_0,F_8_2,F_15_1,F_1_1,F_13_1,F_6_2,F_10_8,F_10_2,F_6_4,F_18_0,F_8_6,F_17_1,F_10_4,F_9_1,F_18_2,F_16_2,F_4_4,F_8_8,F_12_2,F_6_6,F_11_1,F_14_4,F_8_4,F_20_2,F_18_4,F_16_4,F_19_3,F_10_6,F_16_10,F_17_3,F_16_6,F_20_4,F_5_3,F_16_14,F_12_10,F_14_8,F_17_5,F_16_12,F_19_5,F_14_2,F_3_3,F_20_0
156,1413,661,94,28806.244140625,14546.982421875,5394.46142578125,9748.356757822748,9898.306435600149,5311.0771484375,465.0391540527344,293.2225924833584,35.70492935180664,1143.6818460442944,1229.0501708984375,549.9028170309222,624.36376953125,4772.262939980907,208.6626868246044,871.3067772834597,140.60266130656103,2897.530594955032,2897.563688842228,1590.341248616926,5314.344726691935,768.6615600585938,7414.142358815921,87.32552986078286,1298.3502790279945,572.6623777405941,277.24054284564426,758.3003933653933,3270.457437158426,2040.3532611454834,2444.6462058108596,4497.62653714676,255.88868586737422,2342.3395775892322,3734.613291084705,197.64716925119086,1457.5621758703137,648.956565839351,129.26735522203603,1935.0067460558494,1481.0065751273207,186.35324099464614,1148.6096074007492,1229.9408352751875,1698.895044993735,1663.9066050667782,2938.963949697556,2962.701146017849,303.55766445714113,1950.6778146605645,87.05368315617922,334.4034320390717,1319.1763052245865,283.38800048828125
157,1754,672,29,23342.482421875,12522.1962890625,3589.03759765625,7055.271998405433,7252.138948925335,4440.20166015625,456.65155029296875,1621.188960179913,261.7302551269531,2436.742769882851,1013.138427734375,1074.4050682615884,727.227294921875,3240.6501940292887,425.69766575120804,2987.7944886674627,418.101234502103,2046.8169259468511,2453.1674238784585,1434.2469960620128,4811.054778291249,693.82421875,5695.455154065267,285.755533205443,1626.8809468739544,933.363007912496,359.28366071281005,869.671324047708,2762.9556080859497,1693.5946801242462,1849.2588908832934,3465.434162391965,540.6939716084273,2089.571947503569,3876.873357943987,271.8597258144512,1082.9407564184366,723.9761177076925,332.36375829947565,1731.1782024509394,1177.2286425139312,287.0366842503626,877.3814953267217,1021.6965627919067,1617.2139735735198,1324.485048469848,2215.4556323698566,2434.918178092465,416.01951898295624,1372.722971673185,266.6402079672617,534.099859607418,965.9855553703435,176.4042205810547
158,2125,58,154,4773.1455078125,3717.453125,1015.733154296875,1644.9118001431327,1290.2934723434357,51.08812713623047,710.7483520507812,34.99168452242398,540.0845947265625,319.7430215818644,643.2786865234375,73.331767999557,417.75408935546875,649.9901274855349,68.96366592155839,371.99590900755453,106.07540806229217,605.3848097471573,335.6552057417998,323.55438031542104,456.6765041163125,274.5947570800781,707.9986180815529,24.39296542003835,266.7710629446379,49.50267657700187,127.55304859171366,205.04483277489885,243.86586265446073,175.6816771981421,281.5015589416573,391.7827505675944,87.70183553558667,246.1181559344417,425.4611515846166,134.91803510029126,142.6889619375798,190.33151112631046,102.75481107766717,285.15745938660154,162.89467949959217,70.28685912925823,173.18711635119587,139.1060394442704,259.10038223224103,130.77931111055253,240.84224025396685,258.33704885219464,117.17461373200427,184.04498046632358,145.3740984455976,128.1198145932455,249.464931192562,88.72200012207031
159,2192,93,95,4794.1552734375,3735.27783203125,1121.640869140625,1753.5719431209568,1303.9833288667992,201.13858032226562,639.7081909179688,160.5912712696882,487.7384948730469,366.79471479583464,576.4453125,85.75169264817774,385.1829528808594,447.0861880501615,86.12366958404701,307.3497221708496,67.52264797087376,746.6800690455445,272.78493693502554,627.5725752161757,421.3826050373966,291.2998962402344,688.1040781020614,79.43386505120073,287.3298082584422,74.09156159604666,284.8303833950355,365.84990308128033,260.61539212289205,189.5789050809714,436.08184163501113,421.3081060840243,34.37358967300105,385.80391856319767,401.8542318901147,172.04577100875542,179.36517282207666,219.00878634266223,71.82797624568092,160.5795019219585,118.81264406451449,56.87722954850642,138.86490533239862,170.1430180922163,204.52463348794853,145.4988523278345,262.1277023599957,270.40882784295934,160.4227552518157,168.67253646252206,118.5080797791988,205.50226126889174,160.84202226858818,177.02972412109375
160,2513,158,117,2825.9892578125,2650.8505859375,1408.677978515625,643.2313035065932,519.9733601542833,589.3464965820312,811.1417846679688,240.79420593174254,674.3275756835938,119.27346134409788,626.8177490234375,158.82282468363735,430.8941955566406,436.94474115792826,176.27054394629965,62.28732168576819,199.73335554228316,301.7630767926411,117.13316301207453,275.1538910921113,127.86120852096097,169.78997802734375,283.07643573320036,110.82793172494566,72.32689230311307,81.41753585753794,215.66250923509557,197.54068637415048,85.4983271772364,71.83083661835904,133.62728965422554,164.69637116913037,159.6700361949217,130.49428119390592,97.04903628603694,161.85322652128752,107.73175299979322,123.17641047600064,98.90583486199945,78.71257990438889,53.36462952454296,119.03274959899672,72.36844551120161,103.06925601883222,85.27639754333039,55.258276862898015,98.62841179189421,104.91817899384206,86.8472666318981,76.12247509526104,79.94086162222128,131.01433443591284,52.42815324287997,43.0723876953125
161,2385,193,57,4151.8076171875,3577.18310546875,1594.55224609375,1174.557489632267,915.6396306328659,704.85498046875,701.7542114257812,243.00633151075334,695.1900024414062,177.27782536125437,430.0225524902344,211.67247811284867,615.8486328125,855.9735129813846,114.00485707577828,151.19695238321893,97.49760011888213,719.1470734809328,191.51586232729818,636.904460981771,331.45445368947884,476.8262939453125,510.4071336969024,113.81721575787651,342.1442137883982,97.74988405642969,359.40661881972665,322.8078812078484,196.407730950307,133.9752194021888,341.86826123716173,305.60834905892847,71.65772728831614,343.8417390530819,312.21944636808985,302.52179071784,98.86977482912226,210.08929715361256,84.29253283402748,139.94489999883703,93.47422928789379,110.96451423122919,156.69104787361672,78.58113605681481,169.1750629420672,101.84420450088365,191.78520728968493,205.56189495456877,116.16735679239346,122.61854076275503,74.08618550898503,181.42105429364184,108.97659011674925,297.1743469238281
162,2676,223,45,4200.6220703125,4088.691650390625,2025.5408935546875,1463.4169709672553,845.104421837366,318.0666809082031,878.4688720703125,310.69780583482844,417.7540588378906,490.94888751436747,1080.34423828125,199.14956974826927,113.66455078125,684.8848121302287,110.77749510917134,374.6683832697978,120.7605555654669,1124.3781940472525,116.53053589317352,357.560481317331,246.5867703926953,25.236032485961914,248.762408667851,76.56310373278698,421.96381423720163,153.78021734309334,209.49408321596513,361.6877505883355,92.98260460105864,53.532831048257904,248.0909545165117,134.97245034071992,124.84690021316942,411.7089207993723,340.4548795596297,160.50343902635862,220.22443514032219,299.73445278763086,300.1987193850145,141.1691027194414,83.64930748618156,321.98304952569396,320.6682391751892,158.75503364238,257.65808739726793,26.51341985231214,75.11042419456653,137.24340181471345,107.70173479532795,65.00539147322947,157.51286490160567,388.8316208562836,135.08866416886332,25.018997192382812
163,2048,223,188,6056.3212890625,4128.93994140625,384.50836181640625,2331.9780969650396,1860.4460876492587,503.48065185546875,531.2190551757812,75.2317820878192,334.9109802246094,406.73877461495,626.9404296875,116.20963442924314,294.8832092285156,394.3330340233679,30.245474986418255,400.6249652131548,71.91696844567706,559.9915063979803,404.198059750321,295.1864795670574,627.7836317631026,240.66958618164062,1023.615691458831,27.381666899325882,304.50310625015203,143.03586867234336,125.3683343086135,318.3807894425321,390.80806384344106,287.52641459878413,225.42008418992828,633.460050238086,105.85669399479126,326.60642757332727,577.0716224206105,54.51272782422201,343.44228543375357,83.78068440615272,75.15562863214981,241.987281493579,215.32816778796274,91.5613398016228,207.5870453257697,275.3348075192351,295.00245712723523,221.9274712775752,395.2033430655377,427.92194269604454,75.48754252702457,260.6352786190319,68.67074456066838,265.2720685924811,261.5524518895107,113.08544921875
164,2684,266,198,2058.24755859375,2068.134033203125,1212.010986328125,573.8696509068548,339.9407503657187,513.422607421875,448.7548828125,229.37894891465382,385.513916015625,373.9187042838087,337.45965576171875,78.87252577766068,290.3349609375,745.3617738070878,101.32423609845603,277.21164790287975,144.11340050546153,659.0292744116458,46.67354607583717,564.0884805220585,105.4679344866795,203.83975219726562,129.5397478812152,55.525203061323225,224.69441323725093,71.1777747865102,231.27965193668726,200.79822588169958,53.012834730052184,26.703726361984867,295.76569319067085,74.1469445126856,143.23972665662194,250.3087018253459,125.94886098531268,212.82676731746136,126.27821707499946,182.41153553286745,137.5840240508242,48.92134704017537,27.787573725084286,143.6734474085338,129.8169673839758,108.39018667472112,260.4342249074867,16.64561898468867,48.24421688348591,53.33388076532778,122.61887301398758,35.78181876761943,81.98684140868872,161.22485958907689,159.04833411627462,118.69895935058594
165,2252,282,98,4505.0263671875,3612.117919921875,1226.66650390625,1449.2433084548002,1116.015975450031,291.23785400390625,933.6512451171875,262.650341188765,761.0546875,333.18670816709306,760.3759155273438,129.44836389834765,505.2972412109375,421.0029724966341,112.72835677555157,281.62749993132576,152.82475466679412,579.2230335691212,256.96334697059893,476.7141016708749,420.4080111522067,232.82418823242188,616.2783532782373,88.53557149616815,181.07810839105125,86.00700467044918,290.56308287274544,360.6267568941247,244.88937598457872,171.41762420235548,298.1778362235487,375.7168763383217,169.3155061653303,243.183611784981,383.5725975831378,207.35328137828787,185.71820422616094,94.32047954078654,84.92669281463975,167.33652075328524,136.40881768875653,143.00782610176125,136.49475785928433,214.9077183446657,166.64748780308753,129.86088500474844,232.51756972552457,278.7748529414593,87.96009868372253,151.36381377924005,88.5178977242841,256.70950104754775,137.3507071519946,4.681143760681152
166,2188,312,183,4272.6005859375,3359.942626953125,1097.157470703125,1374.77657840669,1113.9064277968282,318.6455078125,699.7027587890625,221.78084592901595,586.1616821289062,278.2260432110242,541.30419921875,223.8619968079237,426.2972412109375,454.40526924875803,97.49307470053672,246.56604854041686,67.24591420255332,395.24010949972086,247.00821229991462,397.81441891649877,352.82814215032704,223.21066284179688,618.8260510608897,92.64735607218739,111.17052830954215,139.69178985303606,198.7568873754039,196.5436408592349,226.74112973432761,170.13363244210393,312.56082425630024,378.0505410322666,43.72618236524546,228.93316066692051,273.60126061875604,166.6844870060088,189.25755338413722,130.71089110483092,85.6189417765086,137.52371618757942,110.55947326102918,96.66905325993679,162.53882383627703,189.6204159099504,204.9002296317426,128.81634453445713,234.72205887417775,234.17467953489285,106.6119374381742,155.995223200085,82.9083953874601,73.5678102705504,169.78507081844432,20.240623474121094
167,2409,344,36,4442.6787109375,3774.614990234375,1486.685302734375,1418.5514335975572,1029.5890905652411,325.81817626953125,925.8060913085938,76.7330118486361,639.2486572265625,224.2272066920898,868.9922485351562,103.29387624023727,322.48944091796875,557.5609902724192,97.24371802541488,256.86127034737825,112.37858045616102,712.7220529377054,201.91982795158594,643.3531876631396,312.1682660453242,49.81285858154297,518.3351796671742,75.20784082713796,218.36056103209455,152.23823817054458,312.08259602940836,330.8495446521539,190.4606320453428,139.19117185618347,469.1701786745849,315.1846898770181,133.7101945419213,325.69794049560153,283.2508658069439,209.91327921799083,189.1351637376732,209.42151008700756,193.04151991549318,128.33580189773767,106.40883148926271,243.79743186581376,166.7628169753403,255.36188155660082,118.75671069620013,104.68864106579471,192.48722770759795,208.24133151828767,186.93358187156738,129.63481550420914,153.1556275152435,197.58795687377452,100.52070134779999,133.13104248046875
168,2153,380,98,5477.0205078125,4170.8876953125,1130.803955078125,1791.8122592421248,1428.5828618076819,148.7344970703125,931.970458984375,135.9597930041601,762.436279296875,299.51915907303305,756.777587890625,106.96856390472435,517.162353515625,405.7617953629612,64.01715728380984,284.0522761837168,38.18661000453776,535.5941380582477,333.67196946577087,530.2105567450632,560.0732055849337,243.75958251953125,805.8675592003452,80.93246683502745,187.95460693202315,70.62726975673837,341.94179325879895,454.0344286254746,325.5411766250612,227.473598950336,294.6482018945777,496.81559315988187,107.88928898733889,429.9638293627995,498.37231910354507,208.14975045028368,225.90325510762307,206.76870559545597,111.07291345494771,204.1337954188671,190.14211803324335,130.80203619812468,184.61003117589726,222.1990722961105,294.5041876524259,175.6836350042642,314.2050355751401,392.5756613289058,155.75135099066367,210.912032605101,166.0561903717007,294.43314211429174,205.90973745920135,25.462249755859375
169,2703,422,107,1612.44482421875,1627.7706298828125,1017.48193359375,841.9891733835799,433.2379645974743,586.2927856445312,124.40672302246094,183.65475921119295,165.57818603515625,291.22228446428534,22.301368713378906,111.76943661934993,188.6802215576172,787.1509447288263,59.18403512623438,224.26991577864743,54.57302573685002,865.5950524905085,55.85725613223571,704.6919662680208,266.6569445476904,201.67852783203125,139.81687118540736,50.826453623553526,461.3902118749749,61.83583545628319,198.27825472839965,259.3369021608311,86.3133582776196,21.3762076359535,544.8678703493543,62.546364046071844,40.666351223897045,442.01319235464587,410.53696089091704,137.81104120568554,262.43218559063655,364.85787247192866,129.8579878826302,200.00483688687916,91.34487904228081,131.12758671543713,290.36507810310314,190.80477315719097,258.7055121239435,21.637885565264128,45.98463804122447,165.78324501472179,139.67725912961785,52.94144165579838,148.37625590206417,359.77009904078756,159.71100026173238,184.80242919921875
170,2696,439,207,1738.852294921875,1643.1234130859375,894.63525390625,858.4419266552956,497.28210076122224,471.0240478515625,218.01461791992188,267.43351285448955,238.86302185058594,422.8331464436781,61.79430389404297,141.605653994333,227.05398559570312,454.8904963333161,91.79680215090951,314.2751500687502,63.38404481557637,656.6394177606863,58.81915019454948,449.977881490187,219.41445197202282,208.58572387695312,137.74377156857673,101.35510425248414,219.05789518538435,69.81044601298193,126.59962842450489,90.68690149863872,79.5548150754109,25.092384903989462,332.08711317516384,76.2874871484004,21.571028171841704,220.39326149496932,277.332532331014,131.33164838961187,78.68889674350166,151.8179198340144,116.64097358676831,114.55830547525915,50.881198373258634,123.34160310239128,90.79072598500531,109.95525821751707,294.58337690521404,22.284041787098545,59.9441360212552,98.2656671426342,107.97072401191463,53.273376546238914,122.4820080373201,92.07292855337938,190.71732508986813,171.97698974609375
171,2341,503,223,2127.36279296875,1590.7239990234375,484.8619079589844,628.2097292810921,567.1811080117141,313.6097106933594,38.8581657409668,51.08945133962779,86.64344787597656,154.9586522250421,190.94491577148438,75.02629268664103,221.45462036132812,343.02318887857456,94.37427992892385,150.2275887626794,121.18961400279471,146.63591886658728,134.35109909762113,207.60306113422493,221.06024411885085,287.1612548828125,351.861042523924,64.16632704704108,52.9182641106357,137.84586299138167,80.3035437265196,132.33374846192692,137.93072207574156,94.39750785166096,198.49508278350672,213.19838166975902,142.74485901840728,162.07196185437695,161.07226346754337,67.65136626196487,84.35686557224456,104.92505405350948,135.69174196931547,83.3147296742921,66.86654698397429,134.7198097724269,59.10518674587759,72.1781141235646,104.52297154343101,71.67308229657995,131.2011025614339,140.14949294588016,63.40885406705504,82.92052996397932,65.81309320077565,157.88651858619235,80.64190879593343,269.4092102050781
172,2716,512,24,668.7548828125,480.968505859375,127.11491394042969,246.8968144792162,199.41599378599432,117.28790283203125,111.0409927368164,169.4895759306025,74.47654724121094,334.73801684992156,154.35108947753906,115.6006612190906,27.445375442504883,78.98017753094352,115.43347671602831,276.84485511543517,122.21675327846037,48.50438978691875,43.92768968672324,72.68947107400756,80.25922058488297,8.369426727294922,124.87275455593543,87.3503223187489,29.758084645694584,105.53708946420898,56.83001543682499,58.40749945150863,51.09818367911169,30.359757141421976,95.66724613879103,71.27410413813165,109.98000608242018,58.19619729085694,55.36412230229395,58.421230657538445,38.74988043879662,51.38117233107518,67.07303744753754,35.381109741930665,34.79156399882347,70.87099397455512,31.051802443370413,41.43897348049575,295.5646660482029,28.881842417856653,54.28893591174238,57.194439191470835,47.47300032722032,40.37098271970066,28.470733649417916,67.95564456287076,189.34115461130446,24.31147003173828
173,2480,621,100,3295.72998046875,3252.392578125,1994.7523193359375,983.0961801626609,643.1114056109225,1118.102294921875,771.7857666015625,130.46967854445515,829.4230346679688,70.62378126191396,373.6238708496094,152.0344112292012,718.964111328125,699.7967858076756,65.10008424380379,96.11825455895011,56.10494410291315,724.2391778948503,120.55969988314281,692.6607302512023,155.45126721877742,513.6693115234375,293.0500681770832,94.69020129542756,142.93213262416572,116.66161990495229,317.9251984941467,192.91219762556605,92.87624036443464,76.12512955888339,487.13655304101854,171.16326000606497,87.53372386315422,157.38812169234697,159.43842920653992,355.16900095267493,57.815087951920155,109.00953485641305,106.60414121653305,88.94561599268451,50.59454230261611,199.8385530651121,102.06115421361854,93.6453483375078,88.72942473138723,57.945546490662686,102.70195281188202,103.24194293822009,84.02779905493321,69.29730638406247,73.890194689049,163.86647280690792,33.21812550001207,278.19622802734375
174,2702,676,31,1839.941162109375,1775.3853759765625,1080.279296875,613.7499242593742,413.13159303230873,698.404541015625,218.10198974609375,410.80712653293983,298.31903076171875,557.4313880225504,22.434967041015625,337.5589193068737,299.184814453125,482.1229324040867,167.36469260697126,405.5113579200704,166.68916695208551,427.8062702486117,58.292219416682364,554.2954768856646,137.46680891876113,242.92279052734375,157.4531430815839,191.68445957381456,103.42625560973406,291.6474292020752,254.43844022031277,365.4797495426727,57.87659697330487,34.26989735057417,547.9855945394452,94.11228012500092,213.84001928969664,114.15757583646108,155.45672744666587,147.38973862237876,167.37094576457523,122.34850869322672,208.11254563643013,106.48758504945508,74.08235081731956,261.13466899424674,86.79675621341194,166.8690567960095,367.2673922408034,37.416597830425765,74.10614935700853,125.0639825357659,236.09703037020262,70.57512088224861,272.30000402169105,463.82886240894425,242.60119786952177,148.98492431640625
175,420,686,157,8523.064453125,5564.83935546875,28.610618591308594,3096.801502385253,2530.1639388630233,1090.3458251953125,224.08282470703125,695.346079175116,149.07708740234375,1894.3251286544894,406.558349609375,446.668364539762,302.2341613769531,652.2243210378218,113.50519346710834,1546.529385657551,256.32907793044524,651.844542564161,643.8361237071957,1093.5923915863405,1151.3501817072404,331.1438293457031,1469.232781039362,64.50992330865304,880.0764827225596,653.6810090636033,111.57916803195242,431.7157209480131,664.3000048914807,431.451299873311,1139.0976941674455,909.0977767129793,471.44747788466134,1023.5315116851649,1123.8566839794976,118.55046605032722,410.10511290804175,535.3034165333686,296.96660989545956,515.6421446805456,385.4083922935913,523.3826079705103,493.40729677513644,323.4788008415093,1076.4497071826258,329.09448328555914,609.7121301036813,832.2503823250571,548.024590286424,394.82505643379557,384.2246847793736,695.4946256536987,735.5531954411832,192.06610107421875
176,442,683,224,7018.1201171875,4724.59765625,480.467041015625,2446.874642667486,2102.2824383339616,302.6765441894531,588.35400390625,387.3548620902767,494.3980712890625,837.4238556002769,506.6263427734375,186.26757046785562,493.0010986328125,584.4444420757616,147.9752742603985,707.3684390855611,161.9766820388653,361.3762799346568,472.690123130847,672.8647345346068,782.3547270232143,394.2751770019531,1232.4891264650373,119.52086115189353,251.43922058773455,187.49624031162233,223.6176316178992,250.83641245893364,490.978795043112,340.1952414374406,750.3362705143136,765.1868249002229,195.9315159620655,608.4247396169989,619.4926084340227,226.49158353897593,262.66949383558756,356.89488423352816,135.3894612037199,225.77688890683646,241.34651422593404,220.848553273708,260.1486899944355,225.5397427014153,522.1272143207698,264.70907673389996,485.2281006470988,542.3097495994822,280.95129330034985,302.76704541347107,204.51118979354052,220.87143670058487,403.13459543743926,186.83224487304688
177,668,718,147,13694.208984375,7465.0224609375,2163.152587890625,4961.913356118594,4547.025985513377,3001.17236328125,153.55941772460938,338.05546914274026,40.10453414916992,567.3963586193092,645.4478759765625,388.6648768500994,221.67034912109375,1909.1829424057014,259.79445923739326,681.2112227502066,306.4577146651244,715.5824710526333,1256.1766490884468,423.7991932909292,2296.249234169005,274.73370361328125,2912.23486638036,153.78287538775626,727.450552849198,410.236328656323,65.42839075189946,324.8990385229522,1424.8740166164764,916.2528437624499,802.9076391502398,1858.452231148039,194.37968760298736,1023.8128341307361,1858.0798593646152,136.935450540406,604.8899817330047,332.7813252297501,173.552320000885,746.6605521026173,598.1654633313664,220.76847211600847,627.77892438733,521.6409987389477,883.9041082285628,753.6622984757521,1284.54597136186,1385.229824025192,303.8203657962399,749.3854535285554,202.4694967739494,189.3961700463608,538.581007428498,77.21009826660156
178,499,729,162,10595.75390625,6186.7978515625,1042.653564453125,3595.325330954081,3221.928818300837,1964.4534912109375,269.42474365234375,377.6286336531619,83.78596496582031,702.2283602362195,532.039794921875,265.703988802752,191.98507690429688,1252.259118354111,185.27884571803253,472.795765829505,226.20458665126722,752.3302082499067,826.4388750471894,685.7930164951782,1662.5759500818958,272.4405822753906,1983.3370957669522,95.21982789600801,592.0409971669744,286.66911902129056,149.86826486761873,241.41764268638266,1044.4692286139323,637.0548879829298,719.2591773395827,1292.405083361155,186.46624637419947,884.1573124729165,1289.2595482744025,116.83801770382081,773.9515860991082,240.01733142944354,108.64403411091304,598.2816847793638,563.4302555791812,201.65207489652633,753.5927701801726,553.8274092394431,697.9891774572011,482.05403483093335,837.1330604459528,1031.4854366646248,216.03441599018754,515.8327330193849,279.65718857362884,381.4616553149881,467.79892875841836,224.18896484375
179,500,751,84,10662.400390625,6844.15869140625,36.638614654541016,4290.002206207458,3468.9450511693253,1172.43310546875,610.3275146484375,479.390508592648,302.31634521484375,604.8785656230153,845.5281372070312,259.74826979384375,372.94708251953125,408.0291300229078,76.08851290823307,643.6127884558895,53.85040857258008,893.6708064302244,769.1258588736903,901.0197218323444,1187.4569309930916,424.90966796875,1925.264433018057,116.85436149511911,439.60652386029017,227.0764572946856,332.0447724169816,631.4005577228877,744.5903923656764,546.7858755290642,727.4605631610087,1201.8849682443386,189.6566437355409,713.6059000085525,1053.4892785770908,145.7695688543263,717.4451183845305,220.57040814067673,121.84750278806709,375.96543034092156,377.22661142650827,142.67728585565774,381.0726569066991,635.6069999645302,355.0333237422353,419.1932914650558,751.0325065580859,839.2645946531084,217.8909103878088,486.32267609565037,162.2191695142996,391.35844047153256,296.67482966285417,302.22857666015625
180,298,770,196,5714.3720703125,4170.822265625,858.5253295898438,2009.6122618207605,1604.6924241815454,93.40293884277344,659.3209228515625,310.20436041092796,516.8712158203125,569.8812259798699,639.8509521484375,151.50283164701744,444.2177429199219,587.5148367567588,169.10243514900245,471.9987057626485,143.01002612596116,694.6910833359217,338.15406364315794,433.70134819467523,594.9926496749868,317.3926696777344,927.6362849006783,166.1012337445338,432.2030384608466,152.88066376026725,227.82937168371723,318.4901931585255,362.0324119581571,240.29860512911645,280.767147350924,559.1398846072043,132.34422557236616,315.74778862587004,542.8884058061169,145.21980668662857,250.99230367621175,143.44066474975557,126.85816114012167,247.3931236926321,181.8886543892176,151.7119583853349,386.97953612507604,195.86351662164762,339.64278130889,182.41800942813248,360.6131597721988,352.4736217867882,203.22362047659593,226.08085352117288,143.27241392221063,201.1355481503677,295.50841031260893,141.93869018554688
181,261,792,65,9226.9287109375,6229.3642578125,342.775634765625,3376.112923581591,2769.5748720710876,1125.925048828125,680.3072509765625,354.50063194432465,240.44900512695312,355.64834040004223,1000.2554931640625,240.78549951516246,121.93023681640625,971.7752205258865,99.38190404794243,363.41237858466394,113.92694265537003,636.0695529053044,610.374800756915,403.8158010033369,897.2040169730132,116.63490295410156,1506.6679544015756,67.89515898465332,266.4320042177288,182.15154022320013,135.4944760222731,366.56808771969656,558.3586768408752,423.3959029152681,424.59943350085535,928.688961204545,78.07762301934468,632.0823025485956,775.6101117933248,70.94599684758957,394.7468776815514,272.284518949264,92.2944533097433,326.35997883747666,283.5430783166143,123.48535236289504,266.7873213713042,390.0592109600473,358.5604595301285,317.32460367497384,567.6629377280249,631.1104931958998,133.11751222543805,352.44404565188444,127.77109800599845,243.1417181894073,226.44706063665353,66.33102416992188
182,602,792,155,13003.6943359375,7339.994140625,1605.450439453125,4875.813351037287,4321.206027963856,2354.052978515625,184.89089965820312,243.02098612111516,121.96619415283203,1037.3585208432671,412.54443359375,521.0927190050136,403.5461730957031,1505.0097350728004,210.72345560125055,991.7279216404831,192.41260313488388,639.391191364514,1126.2821615627697,582.102330392787,2059.737920248955,458.9198303222656,2701.5559538896086,146.85587509056535,1010.4284876707743,394.2596093513065,198.57307827417569,473.8095882003266,1177.2496048585517,775.187574755445,833.6651259317315,1670.7718774154357,88.53944131291635,917.8089894503154,1978.6685343167705,116.14008938475212,675.035205206664,258.2723403468061,101.0457151023642,799.8944015699125,561.3833863682397,133.30557060975252,504.8669657474214,528.0746726804153,848.0581841021543,576.9134818972084,1062.9538209312605,1233.2940954522337,147.81204004090952,665.9095479683168,101.64839221330251,276.4194988053583,580.4344283372126,259.24072265625
183,33,844,70,7643.4404296875,6474.6240234375,2088.979248046875,3431.3767721010595,2045.7770184276465,304.5431823730469,952.404052734375,830.7097607962795,498.14971923828125,1726.0058683747216,1262.4461669921875,394.50469915886424,316.95343017578125,1813.306736637515,109.06029944894952,1366.0187952245392,328.7256891840786,2740.3590433101926,242.18888896909047,707.9164960907291,978.5143990666342,290.29925537109375,775.9234573117808,96.13949775108345,826.6292200553694,745.720573045615,355.6980445369532,591.4743008109357,392.86684708424065,138.62079981640605,551.9401215500625,411.2147325044617,640.5642552906047,647.8936898385134,1131.3236133605112,202.05979489107082,428.83677574991685,619.4571373563039,177.55413215337637,516.2961975330035,156.7556909418866,161.40441621488475,379.1109373832974,387.7253365651496,1179.7807780491314,87.37378403631318,261.67457785816026,356.6632823276348,485.17077510957296,196.12695436209938,333.74336931249684,711.5859685724924,791.5184762517388,228.07379150390625
184,14,857,162,3685.294921875,3000.43798828125,983.9762573242188,1789.390403899189,1153.1648531549658,148.81631469726562,439.83441162109375,829.1976144973212,255.01608276367188,1373.8965688124101,432.58612060546875,433.78250569680546,147.6508331298828,848.3173433472713,111.11797204529354,1038.014040917318,157.86126608032438,1150.2434149853254,161.18230412224295,828.8879727075499,445.373141400692,104.79157257080078,401.9402455259884,138.27754589294798,517.3621003517185,297.79051036703237,96.95621371790965,179.67098696674745,165.55619075799206,80.41450560532665,592.1539748785974,234.59776294169987,222.8475376017131,597.3914706799544,590.8569201921796,47.92043756261004,177.82855352550865,412.24675969755094,75.88470490006821,321.6993829925203,200.79422624039807,131.3976790451042,308.5206143362025,113.70278746750421,1087.8611750328103,90.47358910236986,184.5725427797478,337.5828096465346,234.71371320334524,191.92398962452765,141.37283215446686,228.19878083593474,668.3060169237623,62.71385955810547
185,596,868,111,12819.9638671875,7652.99755859375,784.0709228515625,5243.729952636335,4391.196716897043,1697.4586181640625,253.74610900878906,199.78754111938485,185.95904541015625,846.6002590394061,475.8138122558594,226.64491231923205,510.0064392089844,1061.928236082316,184.9606280592876,793.3701392973296,209.37373889276273,956.8719798408757,986.689735637341,1061.295324378513,1554.2185583335918,581.5872802734375,2454.8087829854944,160.7214489028047,1001.3727848255103,261.3780300534405,347.1479334996196,491.90783282002275,976.8635560156589,713.7890578239687,1173.7019843646426,1565.5264582485631,218.6345059017338,1134.9721171591482,1570.7154298634082,281.4759806882355,635.2982242672737,556.7743817273034,291.429400451444,613.3596673112226,491.68634412698145,372.9119369790824,492.61992186275137,554.8050542610818,778.2976764413422,549.4361749580079,1028.3012716778464,1228.1574060341513,346.983115881381,652.3402222438385,325.7154661572184,433.2592609501683,566.779616054468,368.00634765625
186,401,904,98,12280.1025390625,8973.4833984375,1330.9033203125,3694.1186819349296,3032.548170715208,1464.2421875,1029.9749755859375,468.9987486047201,165.3805694580078,488.6223577439146,1888.9273681640625,674.7810231054045,24.420757293701172,2461.5208591003015,285.1291243434499,453.7364801983087,235.47293524913215,2324.494186083314,681.4924488028573,714.9699932873613,1273.4376549007768,169.19241333007812,1799.6467308494637,252.13795284512886,881.4922062290464,846.3868166253463,259.5811504580577,707.9247524535235,725.8541437828494,474.4420234302205,621.6319219974177,1083.5478860094704,613.0887859754289,751.7551531498843,1164.332771217429,219.83632022478602,516.3962027586385,485.3415001272406,258.48216244109705,461.3666333231463,350.6577361031488,287.4538151961079,440.73908100248576,475.51721204933204,632.1711499343843,358.4700682824139,666.6711924961199,727.2371706370873,326.2085800162979,442.4482389850199,324.25095025213136,891.4570344419789,327.38217492084124,208.49490356445312
